"carat","cut","color","clarity","depth","table","price","x","y","z"
1.03,"Premium","F","VS2",62,58,6484,6.5,6.46,4.02
0.74,"Ideal","I","VS2",61.9,55,2997,5.8,5.83,3.6
0.35,"Ideal","G","VVS2",62.1,56,1024,4.51,4.47,2.79
0.4,"Very Good","F","SI1",63.1,58,882,4.69,4.66,2.95
0.53,"Good","E","SI1",57.8,57,1328,5.33,5.29,3.07
0.51,"Very Good","E","VVS2",61.4,59,2211,5.1,5.16,3.15
0.63,"Very Good","F","VS2",63,56.2,2032,5.38,5.48,3.42
0.3,"Premium","H","VS1",62,58,675,4.28,4.24,2.64
0.32,"Very Good","H","SI1",62.6,55,461,4.37,4.38,2.74
0.3,"Ideal","D","VS2",62.3,53.9,762,4.3,4.32,2.69
0.29,"Very Good","G","VS1",58.1,59,660,4.39,4.42,2.56
0.42,"Ideal","F","SI1",61.6,56,886,4.83,4.81,2.97
0.3,"Premium","E","IF",61.9,61,984,4.32,4.27,2.66
0.4,"Good","F","I1",63.3,60.4,491,4.64,4.68,2.95
1.19,"Good","E","VS2",57.4,60,6937,6.9,7,3.99
0.38,"Ideal","G","VS1",61.5,57,794,4.66,4.71,2.88
1.2,"Premium","G","VS1",62.8,58,8602,6.84,6.75,4.27
0.92,"Fair","F","SI2",65.1,58,3282,6.12,6.07,3.97
0.4,"Premium","G","SI1",62.8,60,900,4.7,4.66,2.94
1.01,"Very Good","F","VS2",59.1,59,6196,6.58,6.65,3.91
0.81,"Good","H","SI1",65,56,2599,5.85,5.88,3.81
0.37,"Very Good","F","SI1",62.4,59,616,4.56,4.6,2.86
0.38,"Ideal","F","SI1",61.8,55,640,4.66,4.69,2.89
0.31,"Ideal","H","SI2",61.1,56,421,4.4,4.42,2.69
0.93,"Premium","D","SI2",62,56,4692,6.27,6.22,3.87
1.14,"Very Good","J","SI2",62.4,57,4470,6.66,6.7,4.17
1.57,"Ideal","E","VS2",60.5,57,17548,7.53,7.57,4.57
1.11,"Very Good","H","SI2",63.2,58,4973,6.64,6.53,4.16
0.73,"Very Good","D","SI1",63.6,57,2548,5.68,5.71,3.62
2,"Fair","H","SI1",65.6,58,15762,7.92,7.76,5.15
0.25,"Good","F","VS1",63.6,57,558,4.04,4.01,2.56
0.3,"Very Good","H","SI1",58.7,63,504,4.37,4.32,2.55
1.51,"Premium","E","SI1",61.5,58,12530,7.33,7.38,4.52
1.02,"Premium","G","VS2",62.5,58,6301,6.41,6.46,4.02
0.5,"Ideal","I","SI1",61.4,56,1066,5.13,5.16,3.16
0.39,"Ideal","F","SI1",61.8,57,697,4.68,4.73,2.91
0.63,"Premium","H","VVS1",61.3,61,2177,5.49,5.44,3.35
1,"Very Good","E","VS2",62.9,59,6245,6.27,6.38,3.98
1,"Premium","I","SI1",60.5,59,4200,6.54,6.49,3.94
0.32,"Very Good","G","VVS1",60.9,57,676,4.41,4.44,2.69
0.54,"Good","E","VS2",63.3,55,1660,5.2,5.26,3.31
0.43,"Ideal","D","SI1",62.5,55,774,4.8,4.83,3.01
0.35,"Premium","E","SI2",61,58,491,4.52,4.56,2.77
0.38,"Ideal","G","SI1",61.8,54,969,4.69,4.67,2.9
0.33,"Ideal","G","IF",61.8,55,1052,4.48,4.45,2.76
1.06,"Ideal","I","SI2",62.8,55,3146,6.51,6.46,4.07
1.05,"Very Good","H","SI2",63.8,58,4112,6.38,6.45,4.09
1.53,"Premium","J","VVS1",61.6,58,9155,7.37,7.4,4.55
0.36,"Premium","F","SI1",62.3,59,770,4.56,4.5,2.82
1,"Very Good","H","VS2",60.7,60,4978,6.55,6.49,3.96
0.54,"Ideal","H","SI1",61,56,1154,5.24,5.28,3.21
1.51,"Premium","G","VS2",59.6,57,12696,7.52,7.49,4.47
1.26,"Ideal","G","SI1",61.3,57,7230,6.94,6.99,4.27
0.51,"Good","J","VS2",63.1,56,984,5.1,5.13,3.23
0.4,"Premium","G","VVS2",61.3,59,980,4.78,4.74,2.92
0.91,"Fair","J","VS2",65.4,60,2854,6.04,6,3.94
0.41,"Ideal","D","SI1",63,53,744,4.74,4.79,3
2.26,"Very Good","D","SI2",61.6,61,18028,8.47,8.38,5.19
0.4,"Ideal","G","VVS1",60.8,57,1097,4.78,4.81,2.91
0.32,"Premium","G","VS2",62.6,60,561,4.33,4.36,2.72
0.61,"Very Good","F","VVS2",60.5,58.5,2274,5.44,5.64,3.34
1.5,"Very Good","F","VS2",62.6,59,12870,7.22,7.31,4.55
0.53,"Very Good","E","VVS2",60.7,59,2297,5.19,5.28,3.18
0.34,"Premium","I","SI1",61.8,57,574,4.51,4.46,2.77
1.29,"Ideal","J","VVS1",61.2,56,6918,7.01,7.05,4.3
1.53,"Premium","H","VVS2",60.4,60,12092,7.46,7.41,4.49
0.4,"Very Good","H","VS2",59.1,61,737,4.81,4.84,2.85
1,"Very Good","F","SI1",58.1,63,4586,6.45,6.36,3.72
0.78,"Ideal","F","SI1",61.1,56,2923,5.94,5.98,3.64
1.28,"Ideal","J","VS2",62.8,57,5795,6.93,6.87,4.33
1.52,"Premium","J","VS1",62.4,59,8110,7.31,7.36,4.58
1.25,"Premium","G","VS1",60,61,8736,7.03,6.92,4.23
2,"Good","G","SI2",64.2,60,9999,7.89,7.81,5.04
1.51,"Ideal","E","SI1",61.3,57,11628,7.35,7.42,4.53
1.07,"Ideal","F","SI1",61.9,56,5264,6.55,6.61,4.07
0.4,"Ideal","E","VVS1",61.7,55,1824,4.76,4.74,2.93
0.9,"Good","F","VS1",62.8,57,4770,6.04,6.1,3.81
0.5,"Good","G","VS1",59.8,63,1645,5.12,5.15,3.07
1.04,"Ideal","G","VS1",61.7,57,7294,6.47,6.53,4.01
0.71,"Ideal","G","VS2",59.5,57,2974,5.81,5.8,3.46
0.44,"Ideal","F","SI1",61,57,1040,4.91,4.89,2.99
0.6,"Good","E","VS1",58.1,63,2065,5.53,5.63,3.24
0.31,"Ideal","D","VS2",61.2,55,942,4.42,4.37,2.69
1.2,"Ideal","G","VS1",62.4,57,8545,6.78,6.8,4.24
0.3,"Premium","G","VS1",60.3,62,776,4.33,4.3,2.6
0.72,"Very Good","E","SI2",63.4,58,2608,5.66,5.64,3.58
0.73,"Good","E","VS1",60.8,61,3471,5.77,5.8,3.52
0.32,"Very Good","H","VVS2",60.2,60,645,4.45,4.48,2.69
1.03,"Fair","G","SI1",64.7,63,4424,6.36,6.31,4.1
1.7,"Ideal","G","VS1",62.5,57,13398,7.61,7.57,4.74
1.5,"Very Good","F","SI1",63,56,10479,7.28,7.32,4.6
0.32,"Ideal","G","VS1",62,56,828,4.41,4.37,2.72
1,"Fair","H","VS1",65.4,61,4368,6.22,6.17,4.05
0.9,"Premium","H","VS1",62.7,60,4234,6.12,6.07,3.82
1,"Good","H","SI1",57.9,54,4469,6.68,6.62,3.85
1.02,"Premium","F","VS1",61.9,59,7389,6.44,6.38,3.97
1.5,"Premium","H","VS2",60,62,11322,7.41,7.38,4.44
0.42,"Ideal","E","VS2",61.3,56,958,4.81,4.85,2.96
1.01,"Very Good","H","VS2",62.5,57,4821,6.37,6.44,4
0.52,"Ideal","E","SI2",61.8,57,1146,5.14,5.18,3.19
1.01,"Premium","I","SI2",59.6,62,3665,6.56,6.5,3.89
0.41,"Ideal","I","VVS2",61.7,56,827,4.77,4.8,2.95
1.02,"Premium","F","SI1",62.2,58,5089,6.4,6.46,4
0.4,"Ideal","H","VVS1",62.2,55,1017,4.7,4.75,2.94
0.83,"Premium","D","SI1",61.3,58,2990,6.03,6,3.69
0.5,"Ideal","E","VS2",60.8,55,1768,5.19,5.16,3.15
0.6,"Ideal","E","VS1",61,56,2171,5.44,5.47,3.33
0.5,"Very Good","G","VVS2",61.3,57,1729,5.12,5.15,3.15
0.39,"Premium","F","VS2",58.8,59,1053,4.83,4.8,2.83
0.3,"Ideal","E","VVS2",61.5,58,766,4.29,4.3,2.64
1.7,"Very Good","H","SI2",63.8,55,9745,7.47,7.55,4.79
0.33,"Ideal","E","SI1",62.5,55,743,4.45,4.42,2.77
0.58,"Ideal","F","SI1",62.2,57,1705,5.37,5.33,3.33
0.71,"Fair","J","VS2",64.4,56,1826,5.64,5.6,3.62
1.52,"Ideal","G","VVS1",61.4,57,16343,7.38,7.4,4.54
0.33,"Premium","J","VS1",61.5,61,557,4.46,4.39,2.72
0.46,"Ideal","I","SI1",61.9,55,850,4.97,4.98,3.08
0.57,"Ideal","D","VS2",62.1,56,1963,5.34,5.29,3.3
0.9,"Very Good","H","SI1",62.6,58,3447,6.08,6.12,3.82
0.41,"Ideal","D","SI1",61,57,1015,4.8,4.78,2.92
1.15,"Ideal","H","SI2",60.5,56,4315,6.83,6.8,4.13
0.32,"Very Good","E","SI1",63.1,54,672,4.41,4.37,2.77
1.01,"Very Good","G","VS2",60.2,58,6213,6.51,6.54,3.93
0.42,"Ideal","H","VS1",62,57,847,4.8,4.82,2.98
0.56,"Ideal","F","VS2",62.1,57,1814,5.29,5.28,3.28
1.04,"Ideal","G","VS1",61.5,56,7294,6.53,6.57,4.03
0.7,"Premium","H","VVS2",58.8,58,2536,5.88,5.78,3.43
1.05,"Ideal","G","SI1",59.7,56,5204,6.67,6.64,3.97
1.21,"Premium","H","SI2",60,60,5285,6.96,6.91,4.16
0.3,"Ideal","E","VS2",62.1,56,658,4.25,4.31,2.66
0.35,"Good","E","VS1",63.1,56,663,4.49,4.54,2.85
1.5,"Good","J","SI1",59.1,64,6687,7.32,7.43,4.36
2.44,"Very Good","J","VS2",60.1,59,16533,8.75,8.83,5.28
2.5,"Premium","H","SI2",62.4,59,15934,8.61,8.54,5.35
1.74,"Premium","J","SI2",59.7,57,8690,7.88,7.8,4.68
0.34,"Premium","G","VS2",62.4,59,765,4.47,4.41,2.77
0.52,"Fair","F","VS1",57.2,59,1784,5.35,5.39,3.07
0.73,"Premium","I","VS1",60.3,58,2371,5.83,5.87,3.53
1,"Good","F","SI1",63.8,57,4844,6.21,6.29,3.99
0.41,"Premium","F","SI1",61.8,58,969,4.76,4.75,2.94
1.02,"Ideal","G","VS2",61.4,55,6499,6.48,6.51,3.99
0.71,"Very Good","E","SI1",62,59,2573,5.69,5.76,3.55
0.3,"Ideal","F","VS1",61.7,56,570,4.32,4.34,2.67
0.54,"Premium","E","SI1",60.2,58,1361,5.27,5.3,3.18
1.11,"Very Good","G","VS2",62.2,57,6953,6.55,6.6,4.09
0.41,"Good","G","I1",63.8,56,600,4.74,4.7,3.01
0.75,"Ideal","F","SI2",59.2,60,2248,5.87,5.92,3.49
1.51,"Premium","E","SI1",60.3,58,12336,7.47,7.43,4.49
0.9,"Very Good","D","VS2",58.8,61,4729,6.27,6.32,3.7
2.21,"Ideal","D","SI2",62,57,16558,8.36,8.31,5.18
1.11,"Ideal","E","SI2",61.2,55,5358,6.72,6.68,4.1
0.74,"Premium","E","VS1",62.7,58,2999,5.83,5.74,3.63
0.33,"Ideal","E","VS2",61.9,54,723,4.42,4.47,2.75
0.91,"Very Good","E","SI2",60.5,59,3986,6.26,6.34,3.81
1.32,"Very Good","H","SI1",62.8,56,7283,6.94,7,4.38
0.63,"Ideal","E","VS2",60.8,57,2513,5.53,5.55,3.37
2.2,"Very Good","H","VS2",63.3,58,16239,8.25,8.22,5.21
0.3,"Good","H","SI1",63.4,60,432,4.23,4.25,2.69
0.71,"Good","G","SI1",63.6,56,2428,5.65,5.67,3.6
0.31,"Good","H","SI1",64,54,402,4.29,4.31,2.75
1.09,"Premium","H","SI2",62.5,58,4639,6.61,6.55,4.11
0.32,"Ideal","E","VS2",61.4,56,599,4.41,4.45,2.72
0.53,"Ideal","H","SI2",61.9,54,1020,5.21,5.23,3.23
0.59,"Very Good","D","VVS1",61.8,57,3234,5.37,5.41,3.33
0.25,"Very Good","F","VVS2",59.4,57,575,4.1,4.12,2.44
0.9,"Very Good","E","SI1",63.2,54,4382,6.1,6.17,3.88
1.54,"Premium","I","SI2",60.1,61,7727,7.46,7.41,4.47
0.73,"Premium","I","VS1",61.2,59,2371,5.82,5.84,3.57
1.51,"Very Good","G","VS1",63.1,55,12603,7.34,7.3,4.62
0.52,"Very Good","I","VS1",61.5,56.3,1262,5.16,5.19,3.18
0.36,"Ideal","E","SI1",61.4,57,810,4.59,4.56,2.81
0.7,"Good","H","VS2",63.4,60,2394,5.59,5.61,3.55
0.3,"Very Good","G","VVS2",63,57,684,4.28,4.32,2.71
0.42,"Premium","F","VVS2",61.7,59,1221,4.82,4.78,2.96
1.61,"Premium","J","VS2",61.7,59,7844,7.51,7.46,4.62
1.01,"Very Good","I","SI1",62.1,58,3888,6.38,6.44,3.98
0.71,"Very Good","J","VS1",63.3,57,2062,5.59,5.69,3.57
0.4,"Ideal","I","VS2",62.6,54,667,4.74,4.75,2.97
0.41,"Premium","G","SI1",61.7,59,923,4.73,4.71,2.91
0.53,"Ideal","F","SI1",61.6,54,1284,5.23,5.25,3.23
1.21,"Premium","H","SI2",62.1,56,5082,6.8,6.76,4.21
0.5,"Ideal","E","VS2",63,54,1629,5.09,5.04,3.19
0.3,"Ideal","F","VS1",61.9,55.1,652,4.31,4.34,2.68
0.5,"Very Good","E","SI2",63,57,1077,5.04,5.09,3.19
2.02,"Premium","I","SI2",61.2,58,13117,8.11,8.04,4.94
0.41,"Ideal","I","VVS1",61.3,56,863,4.8,4.85,2.96
1.71,"Very Good","I","SI2",62.7,58,8896,7.59,7.54,4.74
0.59,"Ideal","E","VS2",62.1,55,1875,5.4,5.42,3.36
1.06,"Very Good","G","VS2",59.8,58,6818,6.64,6.7,3.99
1.5,"Premium","F","VS1",62.6,58,14918,7.31,7.26,4.56
0.91,"Good","F","VVS2",64,61,5317,6.06,6.13,3.9
0.7,"Fair","G","SI1",61.6,66,1995,5.62,5.57,3.45
0.79,"Ideal","H","VS2",62,56,2967,5.91,5.93,3.67
1.01,"Premium","H","SI2",60.3,60,4638,6.49,6.47,3.91
0.36,"Ideal","I","VS2",61.8,55,523,4.6,4.63,2.85
0.52,"Premium","G","SI2",59.2,60,1121,5.29,5.21,3.11
0.76,"Premium","E","SI2",60.8,57,2580,5.89,5.85,3.57
1.05,"Ideal","H","SI1",61.4,57,5095,6.49,6.54,4
0.5,"Premium","D","VS2",61.2,60,1845,5.12,5.08,3.12
0.26,"Good","D","VS2",65.2,56,403,3.99,4.02,2.61
0.25,"Very Good","G","VVS1",61.4,56,525,4.04,4.07,2.49
0.32,"Ideal","F","IF",61.6,56,929,4.43,4.47,2.74
0.3,"Ideal","F","VS2",62.7,57,776,4.31,4.27,2.69
1.5,"Good","G","SI1",59.7,65,9954,7.46,7.34,4.42
1.51,"Premium","E","VS2",60.7,60,14709,7.37,7.46,4.5
0.7,"Very Good","G","SI2",63.2,57,1715,5.66,5.59,3.55
0.83,"Ideal","E","SI2",61,57,3143,6.06,6.13,3.72
1.04,"Ideal","D","IF",61.8,57,14494,6.49,6.52,4.02
0.7,"Ideal","F","SI1",61.8,58,2343,5.7,5.75,3.54
0.92,"Good","D","SI1",63.1,58,4158,6.11,6.16,3.87
1.12,"Premium","E","SI1",58.8,61,5547,6.8,6.74,3.98
0.51,"Premium","G","SI2",63,61,1056,5.08,4.99,3.17
1.15,"Premium","G","SI1",63,59,5384,6.68,6.63,4.19
1.2,"Very Good","F","VS2",62.9,57,9331,6.78,6.71,4.24
0.39,"Very Good","F","VS2",62.1,59,716,4.69,4.71,2.92
0.38,"Ideal","F","VVS2",60.8,58,963,4.69,4.72,2.86
0.23,"Very Good","F","VVS1",62.8,54,583,3.92,3.94,2.47
0.31,"Premium","F","VS2",59.7,60,802,4.42,4.39,2.63
0.36,"Ideal","E","SI1",62.9,56,810,4.57,4.52,2.86
2.22,"Good","I","SI1",57.8,58,17151,8.58,8.54,4.95
0.4,"Ideal","G","SI1",62,55,692,4.72,4.76,2.94
0.32,"Premium","G","VS2",62,58,720,4.38,4.33,2.7
0.9,"Premium","H","I1",58.8,62,1599,6.32,6.26,3.7
0.41,"Ideal","E","SI2",61.9,57,683,4.76,4.8,2.96
1.01,"Good","H","SI2",63.5,60,3971,6.23,6.31,3.98
0.78,"Ideal","E","SI1",60.4,57,3671,5.95,6,3.61
0.44,"Premium","F","VVS2",61.6,58,1253,4.89,4.85,3
1.01,"Very Good","D","SI2",62,59,4528,6.36,6.4,3.96
2.06,"Premium","G","SI2",61.8,58,16437,8.1,8.15,5.02
2,"Good","F","SI1",63,64,17869,7.67,7.76,4.86
0.93,"Ideal","G","SI1",62.2,58,4666,6.2,6.24,3.87
1.01,"Very Good","D","SI2",60.3,57,4588,6.51,6.56,3.94
2.05,"Good","G","I1",56.9,58,7026,8.46,8.3,4.77
1.51,"Very Good","H","SI1",62.8,55,10314,7.29,7.32,4.59
2.13,"Ideal","J","VS2",62.1,55,15258,8.23,8.29,5.13
0.8,"Ideal","D","SI2",61.9,54,3154,6,5.95,3.7
0.32,"Good","H","SI1",63.5,57,461,4.34,4.39,2.77
0.51,"Ideal","D","VS2",61.9,57,1882,5.15,5.09,3.17
2.01,"Ideal","I","SI1",61.9,56,14558,8.16,8.08,5.03
0.97,"Premium","G","SI2",61.3,57,4101,6.37,6.32,3.89
0.9,"Good","G","SI1",63.7,56,3074,6.1,6.06,3.87
2,"Premium","J","VS2",61.5,59,13675,8.11,8.06,4.97
1.08,"Ideal","H","SI2",62.1,56,4344,6.54,6.6,4.08
0.5,"Good","G","VS2",59.3,65,1259,5.1,5.12,3.03
1.04,"Very Good","I","VS2",61.9,58,4511,6.47,6.55,4.03
1.01,"Premium","I","SI2",62.6,55,3818,6.43,6.38,4.01
0.31,"Ideal","D","SI1",62.3,54,732,4.37,4.33,2.71
0.41,"Ideal","E","SI1",61.4,57,705,4.78,4.8,2.94
1.09,"Premium","E","SI1",62.5,57,5640,6.61,6.55,4.11
0.46,"Premium","I","SI2",61,58,863,5.03,4.97,3.05
0.71,"Good","J","VS2",63.8,58,1774,5.61,5.58,3.57
0.33,"Ideal","G","IF",61.3,57,984,4.42,4.46,2.72
0.39,"Very Good","F","VVS1",60.8,57,1107,4.72,4.75,2.88
1,"Very Good","F","SI1",61.4,62,4851,6.32,6.36,3.89
1.02,"Fair","H","SI1",56.9,58,4935,6.64,6.75,3.81
0.3,"Very Good","G","VS1",63.5,58,725,4.26,4.21,2.69
1,"Premium","D","SI1",61.5,60,5390,6.34,6.38,3.91
0.53,"Ideal","E","VS2",60.9,59,1607,5.17,5.21,3.16
0.33,"Ideal","E","VS2",62.3,55,723,4.43,4.46,2.77
0.3,"Ideal","H","VS1",62.5,56,675,4.27,4.24,2.66
0.3,"Good","I","VVS1",63.8,56,709,4.26,4.23,2.71
1.21,"Good","G","SI1",63.8,58,5597,6.75,6.64,4.27
0.36,"Ideal","F","VS1",60.1,56,862,4.65,4.69,2.8
2,"Premium","H","SI1",59.8,60,13986,8.04,8.01,4.8
0.42,"Ideal","I","VS1",62,55,992,4.85,4.83,3
0.9,"Ideal","G","SI2",62.4,57,2968,6.16,6.13,3.84
1.23,"Premium","G","SI2",62.8,59,4426,6.76,6.72,4.23
0.53,"Ideal","F","VS2",61.9,55,1621,5.2,5.23,3.23
0.4,"Good","D","SI2",63.8,54,622,4.7,4.73,3.01
0.36,"Premium","G","SI1",61.8,59,537,4.55,4.57,2.82
0.52,"Premium","D","SI1",59.7,60,1344,5.26,5.19,3.12
1.36,"Ideal","D","SI2",61.2,57,6443,7.15,7.19,4.39
0.74,"Very Good","G","SI1",63.5,60,2468,5.73,5.68,3.62
1.21,"Premium","F","SI2",59,60,5982,6.94,6.99,4.11
1.5,"Very Good","I","SI2",63.2,52,6115,7.28,7.24,4.59
0.51,"Ideal","H","SI1",59.9,56,1192,5.19,5.23,3.12
0.9,"Ideal","J","VS1",62.6,55,3048,6.13,6.11,3.83
2.33,"Premium","J","SI1",61.1,58,11638,8.6,8.56,5.24
1.63,"Ideal","E","SI2",61.7,57,10357,7.5,7.54,4.64
2.03,"Ideal","J","VS1",62.5,57,14579,8.14,8.08,5.06
1.24,"Ideal","G","VS1",61.8,55,10946,6.85,6.89,4.25
0.7,"Premium","F","VS2",62.2,59,2648,5.68,5.64,3.52
0.77,"Very Good","F","VVS2",63.5,59,3415,5.77,5.72,3.65
0.3,"Ideal","F","VS1",62.6,57,570,4.29,4.34,2.7
0.31,"Ideal","F","VS2",60.8,57,802,4.39,4.36,2.66
2.61,"Good","I","SI2",64.2,63,13784,8.66,8.57,5.53
1.24,"Premium","H","SI1",60.2,60,6808,6.94,6.91,4.17
0.38,"Ideal","J","VVS2",62,55,629,4.67,4.69,2.9
1.04,"Good","G","VS2",61.4,65,5535,6.53,6.47,3.99
1.51,"Fair","D","SI1",64.1,60,9293,7.18,7.11,4.58
0.52,"Ideal","F","SI1",61.8,55,1624,5.19,5.15,3.2
1.35,"Good","I","VS2",59.2,65,5610,7.18,7.13,4.23
1.51,"Fair","I","VS2",64.8,60,8879,7.18,7.1,4.63
0.7,"Ideal","D","VS2",61.5,56,3129,5.7,5.74,3.52
0.31,"Very Good","I","VS2",61.5,55,442,4.34,4.36,2.68
0.51,"Ideal","D","VS2",61.9,54,1660,5.14,5.17,3.19
0.7,"Premium","D","SI1",62.6,58,2550,5.67,5.6,3.53
0.3,"Ideal","F","VS2",62.4,57,565,4.29,4.33,2.69
1.51,"Ideal","F","SI1",63,57,11035,7.29,7.25,4.58
0.7,"Ideal","E","SI1",62.3,56,2575,5.68,5.72,3.55
0.6,"Ideal","G","VS1",61.2,56,2147,5.43,5.47,3.33
1.51,"Premium","G","SI2",62.8,56,8794,7.3,7.22,4.56
1.01,"Fair","F","VS2",69,61,6041,6.06,5.99,4.16
0.31,"Very Good","F","VVS1",62.4,57,897,4.3,4.32,2.69
0.51,"Ideal","E","VS2",61.7,53,1709,5.2,5.18,3.2
0.25,"Very Good","F","VVS1",61.8,55,633,4.06,4.09,2.52
0.31,"Ideal","H","VS1",61.6,56,698,4.36,4.34,2.68
0.6,"Very Good","F","VS2",60.8,56,2270,5.45,5.48,3.32
0.3,"Premium","E","VS2",59.9,59,658,4.33,4.38,2.61
1.01,"Very Good","E","VS2",62.3,58,6310,6.39,6.45,4
0.55,"Ideal","G","IF",62,55,2398,5.25,5.29,3.27
0.34,"Ideal","D","SI1",60.1,57,803,4.56,4.52,2.73
1.75,"Premium","G","VS2",61.5,59,16783,7.76,7.66,4.74
0.31,"Good","D","SI1",63.8,57,533,4.29,4.33,2.75
0.32,"Ideal","G","VVS2",61.8,55,730,4.41,4.43,2.73
0.31,"Ideal","G","SI2",60.5,57,408,4.36,4.4,2.65
1,"Good","E","SI2",63.3,56,3880,6.3,6.36,4.01
0.9,"Good","H","VS2",63.1,60,3989,6.08,6.12,3.85
1.43,"Very Good","H","SI1",61.7,59,8654,7.23,7.29,4.48
0.35,"Ideal","G","SI1",61.8,55,503,4.54,4.56,2.81
0.88,"Ideal","D","SI2",62.2,56,3962,6.12,6.16,3.82
1.13,"Ideal","E","SI1",62.2,55,6563,6.66,6.69,4.15
0.36,"Premium","G","IF",61,59,1074,4.55,4.6,2.79
0.73,"Premium","I","VS1",60.3,58,2393,5.87,5.83,3.53
1.2,"Premium","D","VS2",61.1,58,10161,6.85,6.83,4.18
0.42,"Ideal","I","SI1",61,56,914,4.86,4.83,2.96
0.73,"Very Good","I","VVS1",61.9,57,2623,5.75,5.79,3.57
1.09,"Very Good","F","SI2",58.5,59,4113,6.75,6.8,3.96
0.3,"Premium","E","SI1",60,60,675,4.38,4.36,2.62
0.34,"Very Good","I","VVS2",63.1,56,765,4.47,4.43,2.81
2.01,"Ideal","G","SI1",62.1,57,18736,8.07,8.09,5.02
0.38,"Ideal","E","VVS2",61.9,53.8,1073,4.66,4.7,2.9
0.71,"Ideal","E","VS2",62.5,56,2347,5.7,5.75,3.58
1.01,"Ideal","G","SI1",62.6,56,5698,6.37,6.41,4
0.41,"Very Good","D","VVS2",61.2,55,1364,4.79,4.82,2.95
0.42,"Ideal","H","VS1",61.4,56,847,4.82,4.85,2.97
1,"Ideal","J","VS1",61.1,57,4466,6.43,6.48,3.95
2,"Very Good","F","SI1",63.3,56,15851,8,7.93,5.04
0.55,"Ideal","E","VVS2",61.1,57,2362,5.25,5.29,3.22
0.55,"Ideal","E","SI1",61.7,57,1668,5.27,5.23,3.24
0.77,"Very Good","G","SI1",63.2,57,2586,5.86,5.76,3.67
1.58,"Ideal","D","SI2",62.5,55,11428,7.39,7.45,4.64
0.9,"Good","G","VVS1",64,55,4382,6.05,6.02,3.86
0.74,"Very Good","H","SI2",63.1,56,2264,5.78,5.75,3.64
0.8,"Very Good","H","VS1",62.7,56,3144,5.88,5.96,3.71
0.34,"Premium","G","VS2",61.3,58,596,4.51,4.53,2.77
1.2,"Ideal","H","SI1",61.3,57,6675,6.81,6.85,4.19
2,"Good","G","SI1",64.2,59,17902,7.93,7.84,5.06
1.1,"Ideal","E","I1",61.9,56,3942,6.63,6.59,4.09
2,"Ideal","H","SI2",59.7,57,11988,8.29,8.22,4.93
0.77,"Premium","G","VS2",61.3,57,2803,5.93,5.88,3.62
0.95,"Ideal","H","SI1",61.9,56,4958,6.31,6.35,3.92
0.35,"Ideal","D","SI1",62.3,55,827,4.56,4.52,2.83
1.59,"Premium","I","VS2",59.9,60,9304,7.57,7.61,4.55
0.38,"Ideal","I","VS1",61.5,56,874,4.67,4.71,2.88
1.02,"Premium","F","SI2",61.5,58,4459,6.42,6.49,3.97
0.53,"Good","H","IF",61.2,65,1440,5.16,5.27,3.19
0.35,"Premium","H","VVS2",61.9,58,906,4.54,4.5,2.8
0.62,"Good","E","SI2",59.4,65,1333,5.54,5.48,3.27
2.03,"Very Good","J","VVS2",63.2,60,16043,7.94,7.88,5
0.55,"Ideal","H","VVS1",61.6,55,2303,5.26,5.29,3.25
0.7,"Ideal","G","SI1",60.9,57,2415,5.79,5.77,3.52
0.6,"Ideal","E","VS1",59.6,59,2339,5.52,5.45,3.27
0.33,"Very Good","G","VS1",62,59,666,4.36,4.42,2.72
0.41,"Good","G","SI2",63.7,55,732,4.75,4.7,3.01
0.93,"Premium","F","SI1",61.1,59,4182,6.32,6.29,3.85
0.31,"Very Good","H","SI1",61.1,55,446,4.35,4.39,2.67
0.33,"Ideal","E","VVS1",60.9,56,984,4.46,4.48,2.72
0.56,"Ideal","G","VVS1",61.7,57,1993,5.29,5.31,3.27
0.41,"Ideal","E","SI1",61.2,55,824,4.8,4.84,2.95
1.54,"Premium","G","VS2",61.8,58,13120,7.43,7.39,4.58
0.31,"Ideal","D","VS2",62.2,57,942,4.34,4.31,2.69
0.32,"Ideal","E","SI2",62.7,55,449,4.39,4.42,2.76
1.05,"Good","E","SI1",64.2,61,4878,6.33,6.41,4.09
0.35,"Ideal","D","VS2",60.5,56,707,4.6,4.63,2.79
1.01,"Good","F","SI1",63.5,57,4549,6.29,6.33,4.01
1,"Fair","G","SI1",65.7,54,2964,6.24,6.16,4.07
1.03,"Very Good","H","SI1",61.4,57,4879,6.45,6.54,3.99
0.43,"Premium","D","VVS2",59.5,59,1159,4.95,4.97,2.95
2.11,"Ideal","D","SI2",62.7,56,16404,8.25,8.18,5.14
0.41,"Very Good","G","VS2",61.4,59.2,813,4.76,4.78,2.93
2,"Good","H","SI1",63.3,59,17600,7.96,8.03,5.06
0.23,"Very Good","E","VVS1",62.1,58,530,3.9,3.93,2.43
1.33,"Very Good","G","SI2",62,59,6603,7.1,7.04,4.38
0.32,"Very Good","G","VS1",61.2,62,602,4.41,4.45,2.71
0.33,"Ideal","H","VS1",61.4,57,579,4.44,4.49,2.74
1,"Good","I","VS1",64,53,3763,6.34,6.28,4.04
0.63,"Good","J","SI1",59.9,64,1134,5.63,5.58,3.36
1.01,"Premium","D","VS1",62.4,58,8265,6.38,6.41,3.99
